,words,x,y
2859,inspections.,-0.39920083,-0.48773062
2860,matters,-0.9918352,1.070918
2861,video,-1.7493719,0.7216465
2862,"surveillance,",-1.2910744,0.7346052
2863,"marketing,",-0.28666532,0.36124632
2864,"transfers,",1.3389521,-0.12759316
2865,837,-0.1674407,-1.2802311
2866,"register,",0.48196054,-1.6753212
2867,basic,1.8420584,-1.332531
2868,"activities,",3.233907,-1.3351105
2869,4438,1.1794235,-1.5068675
2870,collections,0.71151227,-1.4780055
2871,entered.,0.5250541,-1.5504643
2872,"Report,",-0.40227437,-0.34470427
2873,"Bosnian,",-0.5767204,-0.508765
2874,('PIPC'),-3.6238904,2.134828
2875,"inaugurated,",-3.0543861,2.0431585
2876,"chairperson,",-3.0500278,1.6672164
2877,Yoon,-4.1708035,-0.12178076
2878,"Jong-in,",-3.0354118,0.85240155
2879,"(collectively,",-1.7264822,-2.3516276
2880,2011,-1.7936621,0.7483336
2881,"('PIPA'),",-1.9959072,1.0272665
2882,Promotion,-1.5385517,0.9123893
2883,Network,-2.2475832,1.0793109
2884,Utilization,-1.2922115,-0.0062626954
2885,2001,-1.6155154,-0.06059856
2886,"('ICNA'),",-0.8903336,0.3775826
2887,2008,-2.911614,1.5914884
2888,Act').,-2.8310318,0.7457491
2889,Jong-in,-2.1257706,-1.7408344
2890,expressed,-1.8279277,-2.0303543
2891,speech,-0.6189163,-1.5133511
2892,PIPC,-0.16225438,-3.589423
2893,focus,-0.95250833,0.9694225
2894,"values,",-0.40953255,0.022866605
2895,"innovation,",-0.05793175,0.16741173
2896,"professionalism,",0.1050214,-0.18855186
2897,appointed,-0.8271092,-0.7664487
2898,non-executives,-0.5867762,-0.5458463
2899,committee,-0.026231633,0.034617808
2900,integrated,2.3486652,1.66018
2901,supervision,1.8856628,1.0264454
2902,('OPC'),-1.5634229,0.15017246
2903,Findings'),-0.81224877,0.2826821
2904,complaint,-2.803247,1.047474
2905,TD,4.2064857,0.8414848
2906,Trusts',-1.9989578,-0.46006644
2907,outsource,-2.9548426,-0.2868211
2908,claims,-0.32668823,2.1595366
2909,provider.,0.54072165,1.4252087
2910,Findings,-2.5398173,-2.8739493
2911,TD's,-1.5291548,-0.7361043
2912,provider,4.901964,1.5421578
2913,India,-0.4841847,-0.6444164
2914,opt-out,2.551976,0.011333398
2915,jurisdiction.,-0.033053428,-0.2197506
2916,outline,-1.459906,-2.1162279
2917,choice,2.0287983,0.72398293
2918,highlight,-2.1935465,-0.53629655
2919,sufficiently,0.74347425,-0.7279217
2920,open,2.3116145,-0.69228894
2921,"transfer,",1.358586,-1.2115859
2922,pertaining,1.1617858,-0.5889888
2923,"resources,",0.11424719,-0.7114809
2924,accountable,1.7526886,-0.7320722
2925,ensured,1.0379683,1.08707
2926,comparable,0.575895,1.2955793
2927,level,0.015293501,1.0957694
2928,conclude,-0.9467696,-0.6744658
2929,well-founded,0.6979129,-0.008650851
2930,met,0.916207,-0.58889693
2931,Canada's,0.22492176,-0.73122376
2932,Nations,-1.2409123,-0.8718473
2933,Special,-5.894453,0.48344654
2934,Rapporteur,-3.9755023,-2.3808417
2935,Right,-3.7142982,0.020869784
2936,call,-1.9315763,2.7601538
2937,contributions,-1.4819974,2.5104194
2938,examining,-1.3596277,2.3231835
2939,children,2.4702272,0.00079030433
2940,interacts,0.8513636,-0.9358133
2941,interests,2.8021216,-3.1516569
2942,actors,0.54815024,-0.58752304
2943,child,0.3307827,-0.13793162
2944,develops,-0.14517953,-0.03584535
2945,autonomy.,-0.6457346,0.4121025
2946,submissions,-2.3226051,-0.7637488
2947,relate,-0.728417,-0.51648945
2948,autonomy,1.333362,-0.6993246
2949,"areas,",-0.04713137,-0.6762843
2950,offline,0.21618669,-1.0920616
2951,"social,",0.11596717,-1.6983943
2952,"recreational,",-0.050466143,-2.0489337
2953,"educational,",0.22654536,-2.1637976
2954,"justice,",0.08500085,-2.338045
2955,"spheres,",-0.18796417,-2.636073
2956,strengths,0.43373978,-2.3106594
2957,'age-based',1.4422596,-1.5830871
2958,'age-verification',1.0761781,-1.4103768
2959,governmental,0.9298225,-0.80207056
2960,"structures,",-0.2668229,-0.75138247
2961,"arrangements,",0.2891917,0.14948054
2962,child.,0.66533965,0.09819443
2963,Contributions,-0.038235355,0.2384567
2964,Communication,-1.2070308,-0.35806718
2965,('Kominfo'),-1.2232069,0.6805046
2966,platform,2.3151937,1.9090381
2967,KreditPlus,3.073581,1.1547687
2968,response,1.5857201,2.5434449
2969,resulted,0.6617739,-0.2233238
2970,leaks.,-0.29310718,-0.22520189
2971,Kominfo,-1.6773758,-1.4398428
2972,Governmental,-0.41773796,0.33812115
2973,71,0.47791412,0.16659461
2974,Implementation,-1.2940373,-0.36613756
2975,Systems,-3.5316565,2.804224
2976,"Transactions,",-0.43046653,-0.74559814
2977,maintain,0.6990818,0.45264593
2978,respective,0.7314341,-0.5702467
2979,"accounts,",0.07710917,-1.0107182
2980,advised,1.6185502,-0.9395774
2981,routinely,-1.1328633,-0.7708297
2982,passwords.,-0.7155857,-0.4689652
2983,"Indonesian,",-0.8191575,-0.6244506
2984,('EPIC'),-1.7400647,1.0313988
2985,Chairman,-1.0946347,-0.5387939
2986,Roger,-1.5321984,-0.57880276
2987,Wicker,-1.762997,-0.49686494
2988,Ranking,-1.9633161,-0.32322863
2989,Member,-2.1835196,2.7439282
2990,Maria,-2.096253,0.080576465
2991,"Cantwell,",-2.161578,0.1474901
2992,ahead,-2.1624854,-0.1493721
2993,Committee's,-3.181262,0.33268952
2994,oversight,-1.6221036,-0.22612928
2995,hearing,-3.9220502,1.0753127
2996,FTC,-0.3990552,-0.7483845
2997,function,1.7667478,-0.34340024
2998,agency,4.416748,1.7143569
2999,establish,2.6116931,2.8020008
3000,independent,0.020960806,2.7355928
3001,"agency,",-0.29559517,0.59115607
3002,scheduling,-3.337873,0.59598196
3003,Bill,-1.5454978,-1.5445007
3004,3300,-2.1672354,1.2568506
3005,agency.,-0.63511044,0.37208095
3006,points,-1.8705902,0.9240791
3007,FTC's,1.246597,-0.88429445
3008,mergers,-0.090691715,-1.9483911
3009,threaten,-0.3355249,-1.9059967
3010,enforce,2.275074,1.5519304
3011,general,1.0431921,1.1484965
3012,lacking,-0.6180301,-0.31637254
3013,expertise,-1.1809642,-0.78359157
3014,FTC.,-0.9281401,-0.84734136
3015,Senator,-1.3967587,0.42544308
3016,Jeff,-1.8913206,0.24729916
3017,Merkley,-1.9571004,0.46456793
3018,Bernie,-0.6052034,0.030193262
3019,"Sanders,",-0.6358438,0.11434494
3020,bill,-1.1540761,0.53145194
3021,Biometric,-1.1263179,0.87108415
3022,Bill').,-0.9444022,0.34953314
3023,establishing,0.9026287,1.8492793
3024,schedule,-1.239849,1.0271173
3025,destruction,-1.6738605,0.50420797
3026,limitations,-0.8250149,0.24576505
3027,"purchase,",0.48328117,0.6162171
3028,person,5.7580566,0.38855577
3029,customer's,0.7600057,-0.15629995
3030,obtaining,-0.49105147,-0.6944268
3031,opt-in,-0.910668,-0.703205
3032,consent.,0.23606472,-0.18276756
3033,mandates,-0.75051254,-2.5308797
3034,safeguards,1.8288012,0.9958508
3035,possession,1.8140379,1.5302422
3036,know,0.43143898,0.65758204
3037,aggrieved,0.0906554,-1.0472478
3038,bring,-0.426753,1.9232371
3039,"court,",-0.9556222,0.29049337
3040,addition,0.25875238,-1.2092453
3041,Attorney's,-0.5959327,0.03764843
3042,lawsuit,-0.440921,0.9910819
3043,states.,-0.4781956,0.46702284
3044,Notice'),-1.214405,1.906896
3045,('BCRs').,-1.2982327,-0.42154914
3046,falls,0.003132416,-0.97507566
3047,duties,1.9699723,1.9772214
3048,"authority,",1.471979,0.13138606
3049,managing,2.646201,0.99707955
3050,"BCRs,",0.5863591,0.81576985
3051,mandatory,2.942682,0.6821116
3052,identification,3.2264948,-1.6867847
3053,making,0.6395767,1.555586
3054,"request,",1.0442882,-0.79015493
3055,organisation.,1.1269021,-0.4737612
3056,"recipients,",-0.59346396,-2.1071284
3057,outside,1.1361827,-2.6229522
3058,"sub-processors,",0.02001873,-1.8748356
3059,kept,0.18081647,0.617596
3060,years,0.34457424,1.8865327
3061,"Notice,",-0.52868825,-0.4238131
3062,"French,",-0.7277289,-0.6472433
3063,PrivatBo,0.44068077,3.8053956
3064,AmbA,-1.8930045,0.05496051
3065,DKK,-1.804375,-0.07900432
3066,"150,000",-2.2053244,-0.4690483
3067,"€20,100)",-0.19597985,0.41588765
3068,reported,1.8080182,1.1326494
3069,tenants',0.5326343,0.022304839
3070,confidential,4.6827264,-1.33067
3071,organisational,2.4676518,0.9249482
3072,"PrivatBo,",-0.9867612,0.22306222
3073,assisted,-0.046208065,1.6090093
3074,housing,-0.05330881,1.4761178
3075,fund,-0.16868746,1.1528317
3076,"properties,",-0.29262057,0.6319555
3077,material,-0.16682427,0.91510326
3078,properties,0.274594,0.18007956
3079,"question,",-0.15106918,0.28305826
3080,occupants,0.32344946,-0.6607386
3081,424,0.07815017,-2.135686
3082,USB,-0.3401743,-1.9583097
3083,keys.,-1.0816609,-1.8112314
3084,leases,0.28230676,-0.68956304
3085,handed,0.5191035,-1.2091587
3086,documents,0.40592054,-1.4677749
3087,attached,0.72409105,-1.8679667
3088,nature,3.5743089,-0.0715696
3089,disclosed.,-0.33133477,-0.90658575
3090,chose,-1.41062,0.5121631
3091,unintentional,0.6710433,-0.20554298
3092,handing,0.8000416,-1.6369689
3093,criticism,-0.9721382,1.490256
3094,"subsequently,",-0.8786201,1.1613194
3095,offer,1.4843867,2.691109
3096,"obligation,",1.5117319,0.16468096
3097,unintentionally,0.24698423,0.13441046
3098,outstanding,0.89207906,-0.29296225
3099,deposits,1.1801528,-0.22876847
3100,"rent,",1.0728419,0.08007599
3101,disbursements,0.82800835,1.0713587
3102,"deposits,",0.84031415,0.795626
3103,property,1.2630234,-0.44356087
3104,occurred,0.54687476,-0.58956563
3105,hired,-0.50662714,-0.068615764
3106,external,-0.74787635,0.3134781
3107,auditing,1.2857955,1.7119076
3108,company.,-0.59547156,0.3783314
3109,"Danish,",-0.78415173,-0.42105594
3110,('AIP'),-1.8666537,0.54994506
3111,"pandemic,",0.559322,0.13524099
3112,emphasis,0.27567843,0.4528216
3113,controllers.,1.2839283,-0.06601509
3114,proposals,-0.3244393,-1.8261018
3115,publicising,-0.12951382,-1.6709447
3116,people,1.2396033,1.3185939
3117,infected,0.5486408,-1.1382465
3118,"Coronavirus,",1.9301636,0.09883403
3119,AIP,-0.23566465,-2.7148058
3120,06,-1.5303273,-1.1703968
3121,/L-082,-0.052336328,0.17021793
3122,share,0.6898783,-1.2259401
3123,"infected,",2.4159741,-1.0746081
3124,suspected,1.1111373,-0.9057465
3125,contradicts,-0.47031403,-1.350196
3126,Law.,-1.2078124,-1.2003068
3127,"Albanian,",-0.64264905,-0.5998108
3128,Ukraine,-1.7351551,-0.18677172
3129,('NBU'),-1.8435218,0.22393696
3130,applied,-0.5556783,1.1132993
3131,sanctions,-0.27798346,2.191127
3132,six,2.2360744,2.4296756
3133,non-financial,-0.2609053,-0.6093916
3134,institution,-0.18567958,-0.7138456
3135,inspections,0.43926853,0.07081546
3136,counter-terrorism,-0.5587482,0.13325837
3137,"('AML/CFT'),",-0.6260745,0.05517746
3138,weapons,-0.6385636,-0.63623446
3139,mass,-1.00412,-0.76598656
3140,destruction.,-0.92731684,-0.76760554
3141,NBU,-0.89735246,-1.7449261
3142,sanction,-0.50088567,-0.807545
3143,"included,",-0.46591437,-0.3710428
3144,warnings,-0.5215665,0.46804446
3145,penalties,-0.92365044,3.7319415
3146,UAH,-0.9919011,0.6820499
3147,"€152,",-0.4825116,-0.3847858
3148,200),-0.47509938,-0.41367665
3149,properly,0.6510379,-0.705529
3150,transactions,1.919051,-0.7051903
3151,improper,1.399931,-0.6681057
3152,operation,0.5789266,0.24330214
3153,"systems,",3.7323365,-0.8675876
3154,activities.,-0.36575752,-0.021989087
3155,mutual,-1.7666861,1.7903196
3156,Patient,-1.7089254,1.0977585
3157,('PRO').,-1.1432441,-0.02827853
3158,"aims,",-1.6497437,-0.67317164
3159,areas,1.1260033,-0.78284705
3160,statutory,2.8444815,2.2999299
3161,better,3.3913803,0.62300694
3162,building,1.8106893,-1.83127
3163,supervised,0.2737617,-0.6909343
3164,None,-2.1240628,-0.3391484
3165,your,-2.6025832,-0.081214614
3166,business–European,-3.0388165,-0.11284644
3167,('NOYB'),-2.2077448,1.0626881
3168,Complaint'),-2.2785623,1.8191675
3169,Austrian,-2.3654041,1.7744665
3170,('DSB'),-1.4068309,1.0115994
3171,rating,0.38277644,5.25853
3172,CRIF,3.9846158,-1.4974406
3173,"GmbH,",0.35154718,0.27878153
3174,"states,",0.110614486,0.7116595
3175,"correctness,",-0.84264934,0.8544756
3176,transparency,3.7360864,0.6536955
3177,negative,0.11655492,0.7462426
3178,applicant,1.1802071,2.6191244
3179,electricity,-0.12659214,0.1535139
3180,contract.,-1.2939712,0.09489778
3181,NOYB,-1.293433,-2.3482265
3182,rejected,-0.16318049,-0.22798826
3183,energy,0.86128294,1.8150705
3184,check,-0.58066314,1.2515947
3185,CRIF.,0.20591821,0.422054
3186,yellow,-0.9193672,1.163089
3187,scoring,-0.6278545,1.0364002
3188,446,-0.51958984,0.69817215
3189,applicant's,1.0164838,-0.9062031
3190,"stored,",1.4497606,-1.3762023
3191,him.,0.41170257,-0.20568204
3192,rejection,-0.012215038,0.66941816
3193,incomplete,1.0702767,-1.476173
3194,correctness,-0.29632828,-1.3850871
3195,5(1)(d),0.058231834,-1.0419141
3196,(potentially,0.9177619,-0.075812794
3197,invented),0.99715894,0.0110656945
3198,incorrect,0.77392733,0.4486566
3199,5(1)(a),-0.71513736,-0.796036
3200,Complaint,-0.6452208,-0.7933538
3201,mission,-0.6986819,0.8159259
3202,examine,0.0758313,-0.51780725
3203,Europe,1.3080282,-1.9553363
3204,cases.,-0.66819596,-0.21290357
3205,German.,-0.45992422,-0.39919147
3206,Payments,-1.9370311,-0.3474875
3207,('NPCI'),-1.9529451,0.5700167
3208,NPCI,-1.0540164,-3.3674712
3209,invests,0.08329694,-1.168537
3210,"people,",0.5918507,-0.567909
3211,"process,",0.94399774,-0.2247007
3212,safeguard,2.1544452,-0.6520201
3213,"infrastructure,",2.3729649,-1.37697
3214,generated,1.0860705,-1.0160434
3215,identities,1.2182941,-0.7686058
3216,safe,2.9410274,-0.24085674
3217,secured,2.0776632,0.20221941
3218,deploying,-0.11668292,0.46193692
3219,state-of-the-art,-0.35673645,0.71462625
3220,"coding,",0.36962134,-0.62102205
3221,regular,2.8239853,-0.44924966
3222,"audits,",0.2975113,1.5517915
3223,continuous,1.2828418,2.8586302
3224,vulnerability,0.88244295,0.3785071
3225,penetration,0.034941662,1.6383615
3226,"testing,",1.3881124,2.2004516
3227,surprise,-0.6694317,0.38755393
3228,cubersecurity,-0.78382903,-0.07838318
3229,drills.,-0.92381567,-0.3730829
3230,adopted,0.8425427,-0.821614
3231,Payment,-2.75009,0.46880955
3232,Card,-1.792483,1.3525417
3233,('PCI'),-0.7038784,0.5237212
3234,Standard.,-0.55126846,-0.3551186
3235,('PCPD'),-2.4909732,-0.06480105
3236,"signed,",-1.8697125,1.7765703
3237,memorandum,-2.6453867,1.633052
3238,('MoU'),-2.7039745,1.0280943
3239,Kingdom's,-2.5224478,-0.145644
3240,"regulatory,",-1.5984452,0.8067452
3241,"enforcement,",-0.95225817,0.63889873
3242,research,1.5357543,1.5215342
3243,UK,2.9275744,-0.11709262
3244,Hong,1.84052,0.023639305
3245,Kong,1.5087421,-0.04665449
3246,PCPD,-2.295207,-2.2323365
3247,MoU,-1.1941172,-3.2489378
3248,wide,-1.34896,-0.80300635
3249,range,-1.2557051,-0.6029531
3250,"inspections,",-0.9367986,-0.19992518
3251,handling,-0.033561297,-0.10051774
3252,initiating,-1.3443925,-0.5048093
3253,investigations.,-0.97460294,-0.6983524
3254,ICO's,-1.0481212,-1.8162326
3255,Elizabeth,-1.4164386,-2.299149
3256,"Denham,",-1.1540328,-2.277247
3257,'[the],-0.69283426,-2.3484883
3258,world,0.62311786,-1.2690636
3259,together,3.4456356,0.8563572
3260,[their],0.40619862,-0.3050281
3261,risk.',0.11565345,-0.13222547
3262,Emergency,-3.586139,-0.6573144
3263,119,-2.1107912,-0.607505
3264,amendment,-1.8847836,2.190461
3265,362/2018,-2.0711133,0.16321662
3266,Ensuring,-2.2769697,0.20294237
3267,Common,-2.0169754,0.47319064
3268,Level,-1.9030205,0.2874406
3269,Networks,-1.8375785,1.3552673
3270,('CERT-RO'),-1.9790815,1.3611333
3271,amends,-1.7822218,-0.78935945
3272,2016/1148),-0.1626354,-0.1930786
3273,NIS,-1.8754767,1.0437037
3274,"Directive'),",-1.9511956,0.63211334
3275,functions,-1.2583741,0.10768513
3276,CERT-RO,-3.0092378,-2.0964296
3277,Interinstitutional,-1.5388097,0.20066895
3278,Determination,-2.5463648,0.3441196
3279,Threshold,-2.705761,0.5504402
3280,Values,-2.7263124,0.6994681
3281,​​Necessary,-2.477339,0.805284
3282,Determining,-2.0148027,0.71397394
3283,Significant,-1.8673973,0.6178877
3284,Disruptive,-1.4068185,0.5524727
3285,Effect,-1.0577778,0.6092561
3286,Incidents,-0.89833504,0.6838877
3287,Computer,-1.5180238,1.4443097
3288,operators,-1.3916224,2.5162885
3289,('GdLINIS').,-1.6517032,0.040339153
3290,important,0.977871,1.9063301
3291,GdLINIS',-0.9874745,1.6086941
3292,determining,-0.54091066,1.0952752
3293,threshold,-0.7951667,0.53925973
3294,​​necessary,-0.728389,-0.32336602
3295,disruptive,-0.24965619,-0.8133113
3296,incidents,3.145912,0.05646318
3297,networks,0.5168831,-0.6144851
3298,operators.,-0.10325508,-0.4835052
3299,adoption,-0.16852959,-1.1353122
3300,furthering,-0.6089559,0.68724525
3301,Romania.,-1.134851,0.31096432
3302,CERT-RO's,-0.7575358,-0.24445686
3303,Romanian.,-0.34300885,-0.22808038
3304,employees',3.2405388,-0.2977629
3305,powers.,0.00067666825,-0.5273014
3306,examples,-1.0880864,-0.75568426
3307,"organisations,",2.1114354,4.14297
3308,Institution,-2.4562187,0.45438632
3309,('ZUS'),-2.2081063,-0.12338252
3310,Labour,-1.3669765,-1.6518306
3311,('PIP'),-0.99851596,-1.6760192
3312,"permitted,",0.23386487,-2.2021494
3313,"books,",0.66354805,-1.8118446
3314,"financial,",0.72916067,-1.5776643
3315,"accounting,",0.8133339,-1.8187642
3316,"documents,",0.5605536,-1.7790397
3317,scope,-0.14831376,-1.2479249
3318,inspection.,-0.45336315,-0.9261976
3319,refused,0.43031964,-0.6363933
3320,documents.,0.28845495,-0.406572
3321,"proportionality,",0.10269884,-1.7547559
3322,"limitation,",-0.5897888,-3.6516263
3323,"Senator,",-2.5703645,0.7712212
3324,Ron,-2.315872,0.28270707
3325,"Wyden,",-2.2764556,0.71232855
3326,he,-0.94996315,0.0921113
3327,Senators,-1.5760998,0.16764466
3328,"Congress,",-1.2586083,0.44523987
3329,urging,0.4683056,1.9339275
3330,investigate,1.7953955,0.5833805
3331,adtech,2.0317154,-0.26643273
3332,industry.,0.038427867,-0.29043433
3333,industry's,-0.5216409,-0.13121818
3334,selling,0.15035632,-1.1051316
3335,"('RTB'),",1.8054404,-1.4019117
3336,device,-0.64650655,-0.78142655
3337,auctioned,0.7387973,0.87918156
3338,then,1.6380581,2.7938387
3339,receive,-0.8428302,1.8652437
3340,advertising.,-1.2305073,0.6656747
3341,RTB,0.7207005,0.70401466
3342,tracked,1.3462718,0.50215924
3343,"collected,",1.6140205,-0.16283005
3344,technological,1.3127092,-0.19902551
3345,roadblocks,0.729311,-0.39207864
3346,browser,-0.10252232,-1.2859077
3347,settings,0.9778787,-0.9845603
3348,ad,0.85592115,-0.76991564
3349,blockers,0.62406784,-0.82364255
3350,circumvented,0.14793493,-0.4355282
3351,companies.,0.75211734,0.3032493
3352,brokers,0.7354218,0.01535638
3353,embedding,-0.76762515,-0.6660168
3354,comprehensive,0.35334018,2.0075514
3355,plan,-1.5144403,4.4729433
3356,improvement,2.2034445,1.3645124
3357,wider,0.8030133,-0.022265293
3358,programme,-0.39854333,-0.7839269
3359,responding,0.9499121,-0.14815429
3360,defining,-0.35587913,-0.2729091
3361,roles,-0.20726866,-0.28464842
3362,"responsibilities,",-0.243493,-0.20178556
3363,threats,-0.51112956,3.9738069
3364,creating,-0.7945611,1.6769904
3365,"plan,",-0.20191228,1.4204134
3366,logging,-0.2008186,1.2936898
3367,alerting,-0.33951318,1.1097413
3368,progress.,-0.2909831,-0.60502243
3369,supervisory,0.070688605,0.5330683
3370,organisation,2.4224598,1.1934022
3371,amendments,-1.1044599,1.7787797
3372,delegated,1.2564703,-0.7781698
3373,different,3.2551255,-1.7515844
3374,"ministries,",0.8071727,-1.0649829
3375,Korea,-0.948251,-1.1454643
3376,"Commission,",0.18976805,-2.5368066
3377,Interior,-0.00517131,-1.2263429
3378,"Safety,",-0.18735524,-1.1998746
3379,unified,-0.024023358,-0.78161067
3380,body.,-0.28838986,-0.6862994
3381,"Korean,",-1.1301472,-0.9613395
3382,('PDPC'),-3.7972844,1.2951707
3383,Development,-2.4199495,0.34980577
3384,('MDIS'),-1.7932982,-0.22202353
3385,Pte,-3.5257828,5.366489
3386,SGD,-3.852585,-0.19963895
3387,"10,000",-0.73178405,-0.12426556
3388,"€6,190)",-0.16816458,0.062471595
3389,failing,0.8729584,1.6754353
3390,arrangements,1.7201066,-3.0677521
3391,MDIS,-1.0586709,0.5654029
3392,registration,-0.6374197,0.7448508
3393,PDPC,-0.5514454,-3.292586
3394,(No.,-4.6730094,-1.0664238
3395,26,-3.9617822,-0.5752143
3396,2012),-0.8804876,0.18297522
3397,('PDPA'),-0.18377286,-0.31385592
3398,communicate,0.66727686,-0.7791323
3399,vendor,0.58336127,0.1390673
3400,developer,1.8094685,1.349845
3401,website.,-1.0874399,0.65960634
3402,delegate,0.91466665,0.5620744
3403,vendors,0.791652,0.933073
3404,"PDPA,",-0.16846277,0.44342828
3405,organisation's,-0.023207234,0.4144202
3406,responsibility,0.15716101,0.49501848
3407,PDPA,-0.361257,-0.36306798
3408,delegated.,-0.15292065,-0.33530322
3409,Strata,-2.5256538,0.53078026
3410,Title,-2.8944008,0.04506734
3411,Plan,-3.0736735,-0.3354008
3412,3400,-2.2543442,-0.5762572
3413,(MCST,-1.44515,-0.17516336
3414,3400),-1.2635405,-0.19953217
3415,562,0.8897353,-0.3463617
3416,directory.,0.14622332,-0.05208972
3417,MCST,-1.7631456,-0.8375949
3418,requiring,-0.29425842,0.19231646
3419,"access,",-0.2689498,-2.5927887
3420,"should,",-0.41751733,-1.0755829
3421,pre-launch,-0.5789249,-0.61449486
3422,features,0.19035546,-1.2205901
3423,"deployed,",0.43863368,-0.8683535
3424,periodic,0.8230294,-1.4442987
3425,"reviews,",0.33456904,-1.5146555
3426,up-to-date,0.15305844,-1.5235757
3427,scanning.,-0.17833464,-0.953774
3428,assets,1.1862441,-0.76262635
3429,registers.,0.7471569,-0.96838146
3430,FWD,-1.2723378,2.9337497
3431,payment,3.357822,0.40938276
3432,advice,2.0104668,-1.5176429
3433,2012).,-1.3549571,-1.1688467
3434,arose,-0.09084799,-1.0761108
3435,logical,-0.0076274374,-0.3380486
3436,avoid,4.086652,2.7789578
3437,manual,-0.34190333,0.6652045
3438,code,-0.8697658,2.8962858
3439,unit,-0.67936766,0.37721255
3440,testing.,-0.82852507,0.059854295
3441,direction,-0.38588497,1.3816004
3442,recurrence,0.080329254,0.22192767
3443,Depository,-0.97624445,0.2377854
3444,(Pte),-2.204127,-0.412751
3445,Limited,-2.6956027,-0.48887837
3446,"32,000",-2.6049116,-0.8426856
3447,"€19,821)",-0.4526296,-0.3040431
3448,dividend,-0.50182277,-1.3409549
3449,cheques,-0.29462695,-1.2772024
3450,holders,0.048758294,-1.3601344
3451,mailed,0.73828477,-0.8101639
3452,outdated,0.91509855,-0.6583651
3453,mailing,0.65638983,0.077701546
3454,another,2.4285386,3.3625324
3455,"resulting,",0.3795025,0.60139924
3456,loss.,-0.4620934,0.07552628
3457,Warning'),-1.2985067,1.7531613
3458,Actstitude,-0.5079568,-0.37993184
3459,160,-0.109460235,-0.37465757
3460,Warning,-0.50768125,-2.1121123
3461,wulnerability,0.8353781,-0.47668448
3462,scanning,1.4367379,-0.36781517
3463,pre-lauchin,1.296257,-0.4425447
3464,reviews.,-0.64998955,-0.9706989
3465,"in,",-0.40170944,-1.1595567
3466,indexing,-0.9684496,-0.27900457
3467,resumes,-0.78945273,0.047074217
3468,complaing,0.32194197,0.92611855
3469,October,-2.8017604,2.8945162
3470,Jean,-0.5256997,1.1384442
3471,Yip,-0.280923,1.0500171
3472,Salon,-0.08394222,1.6332997
3473,opened,-0.07280857,0.7069132
3474,ascertaining,0.5232274,0.81279296
3475,"hosted,",0.23522896,0.3030588
3476,inadvertently,1.5840555,0.6803666
3477,remove,1.0208913,-0.10539272
3478,deactivate,1.199823,0.23033936
3479,unnecessary,2.997784,2.2833192
3480,password,-0.15923452,0.063615516
3481,accounts.,-0.047284935,0.10624756
3482,Zero1,-0.74534476,2.689859
3483,Tribe,-0.6395569,0.949624
3484,118,-0.42832145,-0.84548646
3485,invoices,1.4065677,0.04820723
3486,"address,",0.21862124,-0.7324545
3487,subscriber,0.32870126,-0.62781787
3488,"ID,",0.5080866,-0.71282613
3489,numbers,3.3900762,-2.1223702
3490,remedial,0.5884955,-0.12853965
3491,arrangements.,0.45476875,-0.74626404
3492,Accountancy,-1.0388632,-0.21146086
3493,"5,000",-2.1938968,-0.7032938
3494,"€3,097)",-0.31805718,-0.19633166
3495,"6,541",0.6314095,-0.116968326
3496,personnel,0.5746511,-0.28155792
3497,candidates',0.6670579,-0.15437333
3498,Registration,-1.1297768,-0.5207115
3499,Identification,-1.416656,-0.08031698
3500,"numbers,",0.16617063,-0.33087873
3501,dates,-0.23724332,1.0100019
3502,"education,",-0.08981299,0.4531156
3503,exam,0.58898795,-0.57939154
3504,41,-0.5993677,-0.90524954
3505,unintended,-0.6989795,-0.5689957
3506,definition,-1.5913591,0.71307194
3507,1993,-2.4149952,-0.17867054
3508,decisions,-1.572578,0.3297535
3509,Review,-1.345479,-0.1353153
3510,Tribunal,-1.5327218,-0.1252938
3511,Zealand.,-1.7260647,-0.93493545
3512,Taylor,-1.4585267,-1.110408
3513,Corrections,-1.6693612,-0.9969666
3514,([2018],-3.9497912,-0.8957182
3515,NZHRRT,-3.3696516,-1.3105775
3516,"35,",-2.828779,-1.5439212
3517,Mr,0.9448121,-0.8147743
3518,Taylor's,-0.031962506,-0.6457408
3519,appeared,-0.048582267,0.3208822
3520,pages,-0.59343493,0.625167
3521,Officers,-0.19326843,-1.4350784
3522,essentially,-0.5558475,-0.032989312
3523,automatically,-0.32513142,-1.0843323
3524,become,-0.16817029,-1.0959702
3525,page,0.19127762,0.34507847
3526,distinguish,1.2851427,0.5000909
3527,redact,1.3358269,0.13009073
3528,substantive,-1.4981136,-0.87436634
3529,content,-0.935931,-0.13807409
3530,unintelligible.,-0.8441429,-1.5560594
3531,deciding,0.12161722,-2.1655128
3532,treated,1.2405984,-1.1945089
3533,'mixed,0.95538163,-0.8368502
3534,"information,'",1.1570315,-0.7385818
3535,'essentially,1.1504995,-0.68357074
3536,administrative',0.9016162,-0.9501008
3537,redactions,0.66006786,-1.3615489
3538,render,-0.12718374,-1.3987701
3539,communications,1.2910249,-1.1028656
3540,confirmed,0.7538905,-1.285688
3541,determines,0.889012,-0.869795
3542,"requester,",1.078881,0.5228596
3543,withhold,0.30398056,-0.31974012
3544,People's,-2.3293102,-0.09136693
3545,Republic,-2.6154723,0.40891713
3546,('MIIT'),-3.0634408,0.83469623
