,words,x,y
769,nevertheless,-0.22608183,3.1790957
770,prove,0.17070574,4.2878013
771,establishment,-0.054842267,4.246087
772,Ireland,-4.475659,-0.22798048
773,meets,0.18450296,1.7758265
774,conditions,6.3918285,-0.18324801
775,'principal,-2.9592125,1.0548483
776,place,9.498257,2.3852406
777,business',-1.8670044,0.75686955
778,meaning,-2.1402378,0.34600905
779,"GDPR.""",-1.5999478,0.008447038
780,Colombian,-1.7199212,-2.2358963
781,('SIC'),-2.821554,-0.42731658
782,resolution,-5.8346405,2.2250538
783,Resolution'),-6.340887,0.6983291
784,ordering,-1.3018445,0.30344534
785,Municipality,-3.8538187,-0.0024115522
786,Bogota,-3.0971446,-0.9189817
787,provide,19.299015,-7.1022415
788,sufficient,7.8619847,2.8454561
789,respect,5.476443,-8.925499
790,Gabo,-1.1924043,-1.1174343
791,contact-tracing,0.83146787,-1.8200006
792,app,1.7662781,2.327003
793,platforms,1.0555631,-1.0668693
794,facilitating,2.9138472,-3.1811213
795,assistance,2.0038466,-1.7621814
796,individuals,8.274395,-1.4828708
797,light,2.2086475,-4.935354
798,pandemic.,-0.7204802,-1.1831623
799,Resolution,-4.967045,2.3202796
800,obligates,-2.7132707,0.17161214
801,"to,",2.8561177,1.4483573
802,implement,6.0854077,0.6872361
803,downloading,0.49278876,-0.60080683
804,collected,6.9661055,-4.261844
805,"platforms,",1.3528358,-2.1636598
806,restrict,3.287691,0.01865329
807,circulation,-0.09394992,-1.1933913
808,maintain,2.9372072,-1.5730143
809,confidentiality,2.8313825,-4.270949
810,sensitive,10.603221,-5.356738
811,ensures,0.9420495,1.3363129
812,responsibility.,-0.21742657,2.0193338
813,State,-4.9573116,-10.538353
814,Commissioner,-9.17086,-7.578592
815,Access,-4.3475175,-5.177804
816,Brandenburg,-2.0012012,2.833925
817,('Brandenburg,-2.1814256,-1.1177778
818,LDA'),-2.9508889,-0.33576152
819,study,-1.7102032,0.045352243
820,how,7.8119845,3.5183408
821,gastronomy,-3.2944295,-0.534088
822,deals,-0.6312751,-1.5456469
823,guests,-0.72226727,-0.25912735
824,collect,9.751001,0.2709768
825,during,8.059915,5.713874
826,LDA,-0.6111261,4.80487
827,stated,1.2796569,11.918145
828,investigated,-0.9370523,2.9559984
829,54,-0.90179807,2.7560973
830,noticed,-0.29987082,3.7910438
831,excessive,0.9059176,1.8321424
832,amount,3.3668096,-4.258785
833,categories,4.2120295,-3.2601967
834,recorded,-1.388855,1.2871232
835,restaurant,-1.4658877,1.3384243
836,establishments.,-1.471902,1.17141
837,address,8.776988,1.0700706
838,"visitors,",0.87235427,1.7389816
839,longer,4.6394973,0.27524355
840,according,0.22464468,-3.442782
841,current,3.308059,1.801293
842,"legislation,",1.7632216,-1.2974
843,often,3.8734145,1.7887641
844,"asked,",-0.8855352,1.274348
845,many,2.2999463,3.816132
846,did,6.4138327,5.9678516
847,recognise,0.8768889,2.1998522
848,one,3.5814717,1.3303901
849,telephone,7.364378,-0.9459636
850,number,5.899349,-1.1082623
851,visitors,3.4534602,0.95118004
852,given.,-0.43042055,1.6442286
853,found,4.734371,10.667506
854,36,-1.4593257,0.67804676
855,cafes,-1.3539362,0.4156835
856,adhere,-0.99699044,0.08826126
857,"deadlines,",-0.09582293,2.4274247
858,deleted,0.47089145,2.4449213
859,"data,",14.103255,-11.624136
860,confidential,5.3742504,1.5561585
861,handling,0.06861112,-0.58776456
862,guest,-1.3334786,-0.44957888
863,always,0.7931935,0.6849132
864,guaranteed.,-1.8722268,0.055390097
865,"discussions,",0.49017185,2.5731485
866,impression,0.19006969,2.330589
867,uncertainty,0.115416534,-0.84298706
868,handled.,0.13478653,0.7026019
869,"Finally,",1.6894243,10.031142
870,"legisltation,",-0.26278323,1.1998084
871,record,3.99323,-2.2494857
872,contact,7.1993647,-0.48391992
873,details,5.0614777,0.97306705
874,attendance,-0.79631686,2.0766447
875,list,3.2308345,4.1082463
876,last,2.5992687,0.40935045
877,name,3.946273,-3.9643807
878,concerned,6.639683,0.099392295
879,sufficient.,-0.1335998,-0.28449416
880,must,16.445013,3.9592946
881,kept,4.4941387,2.645743
882,four,-0.9332586,1.4147975
883,weeks.,-0.931506,0.4534335
884,Australian,-2.2040312,-6.4124694
885,Government,-4.9963503,0.7094798
886,"launched,",-6.8451943,-1.751003
887,public,8.788663,-1.3162662
888,critical,7.0784554,-5.987413
889,infrastructure,1.2367133,-4.2231975
890,national,8.893512,-4.189904
891,significance,0.73836267,-1.8285841
892,paper,-4.796689,-0.13397014
893,Paper').,-2.7021308,0.1279268
894,Paper,-2.6381717,1.828046
895,highlights,4.9979587,9.691485
896,"reforms,",-0.33397478,-0.1896053
897,enhance,3.1640193,-3.6560144
898,resilience,0.9211368,-3.0231895
899,Australia's,-3.1206791,-1.5292723
900,amendments,-2.6301746,0.64924484
901,Critical,-0.85252863,-0.41555372
902,Infrastructure,-0.70564204,-2.0052717
903,Act,-6.952629,-20.356634
904,2018.,-2.9735358,-0.5780268
905,outlines,4.7457128,8.88475
906,features,3.1968355,-0.12528844
907,proposed,-1.8319814,3.340148
908,enhanced,3.747831,2.6413028
909,"framework,",-0.07375387,1.6011673
910,positive,0.4659898,1.6540864
911,"obligation,",1.7435292,-1.0162868
912,"obligations,",0.21361434,-1.6666626
913,government,2.0590594,-1.5717523
914,entities,4.582426,0.9814216
915,target,3.2780447,0.73825175
916,victim,0.47945973,0.5121223
917,cyberattack.,-0.8141427,0.4791292
918,Report,2.7732186,15.457785
919,these,8.578961,4.754946
920,initiatives,-0.9487271,3.4161682
921,underpinned,-0.5929813,3.5970623
922,Government-industry,-0.23277369,2.2904742
923,"partnership,",-0.73454356,1.5917289
924,"on,",-0.54190373,2.8403404
925,developing,2.085009,0.71464014
926,practice,-0.8071778,-1.442866
927,guidance,4.0637736,-3.5081704
928,"entities,",2.497002,-5.403225
929,"state,",-1.1655251,-1.2563088
930,territory,-2.4294257,-2.30097
931,partners,-2.076035,-2.5978405
932,"regulators,",-1.775948,-1.4716107
933,international,6.2089972,-0.5981609
934,partners.,-0.20093936,0.0024717133
935,Comments,0.50245374,1.9909588
936,via,3.1869676,0.94380724
937,submission,-1.1618646,-0.39828402
938,('BSI'),-2.1244123,-0.3924506
939,Federal,-10.968466,-8.806806
940,Network,-4.9809966,0.6759001
941,('BNetzA'),-2.8670936,2.0435336
942,catalogue,0.052197162,-0.14437966
943,requirements,11.975204,-6.2799582
944,telecommunications,1.0176845,-3.6581683
945,Draft,-1.283754,10.279901
946,"Catalogue'),",-3.0707269,0.09917516
947,drafted,-3.4044714,-0.54217434
948,collaboration,-3.347267,-1.9513074
949,BSI,-3.1325014,-0.634831
950,Freedom,-1.9411849,-5.0143433
951,('BfDI').,-1.2456901,-2.3884945
952,Catalogue,-1.843828,0.8326775
953,build,0.444205,-1.8228624
954,up,3.3291335,-2.7606003
955,"modern,",-1.2493446,-1.4281322
956,strong,3.082339,-2.601447
957,secure,4.3922987,-5.4486365
958,5G,-1.6415896,-1.6767418
959,networks,-0.5769539,-3.3601522
960,operate,-1.2019777,-0.8823474
961,them.,-0.036178544,-0.6435835
962,announced,-3.8674157,0.6383744
963,Commission'),-3.6507535,-1.6581575
964,"will,",-0.6884474,-0.07957669
965,"certification,",0.10837016,1.8672849
966,English.,0.89058983,2.480118
967,BNetzA,-0.9742752,1.3488657
968,called,-0.35882384,3.0694628
969,functions,-1.2376463,-1.391551
970,List').,-1.4094694,0.044546064
971,already,4.6134763,2.2739866
972,included,4.679174,4.461037
973,List,-1.0724407,1.9402303
974,"include,",-0.52254003,1.6230128
975,participation,0.88082147,-0.59267473
976,"management,",2.300695,0.5939176
977,flow,1.2498844,-1.8346343
978,lawful,5.1207676,-1.6893965
979,interception.,-0.1639757,-0.6637529
980,until,-1.4615333,4.8342195
981,post,-0.6828836,1.4729246
982,protected]e,-0.3230001,0.34199592
983,Romanian,-0.6013871,-3.0535057
984,Incident,-3.2535691,-2.117498
985,Response,-2.4928517,0.098198265
986,Team,-2.6677506,-0.266985
987,('CERT-RO'),-3.7709863,-0.9848919
988,recommendations,0.8354444,-0.80253154
989,Recommendations'),-2.5159779,-0.18588197
990,organisations,12.550774,4.8873963
991,Recommendations,-1.4152247,1.904909
992,highlight,-2.1870985,4.8235126
993,need,11.306455,-0.43713972
994,identify,6.445905,-0.1529432
995,processes,7.1794024,1.5005246
996,take,6.400138,4.572209
997,steps,4.8547363,4.551069
998,manageand,-0.2806464,-0.9391294
999,outline,1.8974575,2.838387
1000,risks,7.840035,-1.0413554
1001,"working,",-1.1709881,0.0130166765
1002,overload,-0.82745713,0.6229804
1003,caused,-0.8374659,0.797291
1004,increase,3.9477546,1.046476
1005,attacks,1.0755359,2.831503
1006,points.,-0.5354454,0.32675973
1007,"additions,",-1.7019154,0.85272515
1008,CERT-RO,-2.8138309,0.93652207
1009,"recommends,",-3.0208004,0.7544232
1010,identifying,3.3666894,-2.6810203
1011,procedures,8.915836,-0.7757348
1012,organisation,2.8665922,1.2166717
1013,determining,3.7016897,-1.7714345
1014,depend,0.8308491,-0.7841324
1015,upon,4.1187596,2.35506
1016,Texas,-4.65774,-5.2620044
1017,Attorney,-6.378494,-3.9331398
1018,"('AG'),",-4.4936166,-2.362519
1019,Ken,-3.6707354,-0.9521485
1020,"Paxton,",-3.6824353,-0.6368664
1021,petition,-4.000528,0.58776844
1022,"Petition'),",-3.5378566,1.2337079
1023,his,-0.13843007,4.8092504
1024,office,-2.1427846,6.1821856
1025,filed,-5.123463,4.4427185
1026,lawsuit,-0.8076147,4.818024
1027,against,0.30201313,2.7630484
1028,Clinica,0.3166455,4.987556
1029,Hispana,0.93552744,3.567153
1030,La,-1.6201932,-0.29685357
1031,Porte,-1.9100375,-0.40655294
1032,(as,0.36408284,-2.2904732
1033,Luis,-1.1631418,-0.13910598
1034,Alberto,-1.34466,0.0040526455
1035,"Cuan,",-0.7933479,0.24129918
1036,runs,-0.68028677,0.73816717
1037,"clinic,",-0.67871296,0.90001816
1038,individually),-0.8539229,0.7107015
1039,failure,5.737831,-0.7499409
1040,patients,5.3822985,-2.7987978
1041,disposing,0.39769346,-2.0731804
1042,antibody,-0.16348177,-0.8972621
1043,test,-0.021347286,-0.21296883
1044,results,1.1261581,1.7109897
1045,using,16.965734,0.6864805
1046,unsecured,-2.6268036,2.2551794
1047,dumpster,-2.7811098,2.4269202
1048,behind,0.6439991,2.6290307
1049,clinic.,-1.2483317,1.8167663
1050,Petition,-2.2087948,4.7153816
1051,AG,-0.8407298,4.6191516
1052,bringing,-1.0096686,2.9146605
1053,grounds,0.37836704,5.047567
1054,Clinic,-0.5385067,1.9788866
1055,Hispanica,-0.7321481,1.7099088
1056,reasonable,6.4004216,-0.47813275
1057,"procedures,",-1.0940589,-0.8551615
1058,failing,0.94011,-3.4155376
1059,corrective,1.772716,0.7339441
1060,action,-0.6393984,-0.942925
1061,unlawful,1.7228429,-1.233837
1062,disclosure,11.161107,-6.287263
1063,maintained,0.6414988,1.9920635
1064,business,7.795672,-5.200289
1065,regular,2.3226547,-0.8742064
1066,course,-1.0082446,0.37069365
1067,business.,-1.162769,-0.60865456
1068,destroy,0.7715828,1.3228991
1069,arrange,0.7384583,0.49049544
1070,destruction,1.3769468,-2.7275553
1071,customer,12.270283,-0.33520946
1072,records,9.039376,-2.7323542
1073,containing,5.6813054,0.8484666
1074,custody,0.57081014,0.91399705
1075,control,8.372918,5.827559
1076,violation,2.5379357,-8.379232
1077,Section,0.36210105,-9.163985
1078,521.052(a),-1.4855589,-1.616827
1079,(b),-1.7996322,-2.8025732
1080,Identify,-2.7948177,-2.9233608
1081,Theft,-3.093331,-2.4257627
1082,Chapter,-2.0647533,-2.832095
1083,521,-2.235616,-2.2636194
1084,Business,-2.4534342,-1.4839798
1085,Consumer,-6.56406,-6.757146
1086,('ITEPA').,-2.0990098,-0.19856496
1087,mandating,0.275829,2.2250154
1088,disposal,1.7826173,-0.7929987
1089,District,-1.3260603,-3.3988588
1090,Court,-7.067841,-3.610849
1091,Harris,-0.98492074,-0.9136357
1092,"County,",-2.160295,-0.87483066
1093,Judicial,-2.612681,-0.36944202
1094,award,-1.5421674,0.19494942
1095,civil,0.016892256,1.2312008
1096,penalties,0.25313795,0.42069146
1097,least,-3.2112064,2.157295
1098,"$2,000",-1.5598482,0.6448811
1099,exceeding,-0.8167024,1.3685443
1100,"$50,000",-2.5742855,0.07356113
1101,ITEPA.,-0.99311465,-0.96434575
1102,Centre,-4.3567543,-3.6236045
1103,Ethics,-0.27867532,-1.779232
1104,Innovation,-1.1837884,-2.4373755
1105,('CDEI'),-1.7871187,0.3069322
1106,local,4.2029386,1.8146334
1107,edition,-2.7078304,0.29935127
1108,repository,-3.4404914,0.008898948
1109,Repository'),-3.7364001,-0.2830776
1110,novel,-3.6248684,-1.3383193
1111,use-cases,-1.8110037,-2.756932
1112,artificial,-2.2058911,-6.636267
1113,intelligence,-0.8831032,-7.3717036
1114,('AI'),-0.9477595,-5.8368626
1115,counter,-0.52728057,-3.5442111
1116,mitigate,-0.18264131,-3.0322766
1117,effects,0.2968303,-3.487216
1118,key,3.5052238,3.3153872
1119,findings,-0.14381471,2.625211
1120,Repository,-0.28171897,3.1961145
1121,authorities,6.9685946,-1.440924
1122,drawn,1.2300627,1.6596761
1123,heavily,-1.2987872,1.3684024
1124,data-driven,-0.82876265,0.20121908
1125,support,10.802482,-5.104156
1126,education,-0.42785084,-1.7274508
1127,majority,1.0828491,-2.3624904
1128,arise,-1.205948,-1.3449345
1129,healthcare,1.3062168,-3.205728
1130,digital,11.7826185,-5.873059
1131,sectors.,-0.2789973,-0.77301335
1132,indicates,-0.8352929,4.6591206
1133,sharing,10.691214,-2.6447906
1134,"organisations,",3.1043975,-3.69642
1135,both,6.0405326,-4.175696
1136,"private,",-1.8741602,0.05349875
1137,implications,2.5550702,-2.7184458
1138,"subjects,",7.719137,-5.9175253
1139,carefully,-0.14459535,1.1209837
1140,consider.,-0.62053585,1.4198297
1141,New,-5.558333,-4.8527894
1142,Zealand,-3.5314572,-2.1774201
1143,('OPCNZ'),-4.414128,-0.20730656
1144,inquiry,-1.2928904,2.1694396
1145,Trade,-9.281484,-3.1271887
1146,Me,-1.8039876,3.1185422
1147,Ltd.'s,-1.287245,0.84291303
1148,policy,5.63758,0.7059488
1149,Report').,-3.1525893,-0.22934005
1150,all,14.967021,5.2108073
1151,ensure,12.517683,-4.789319
1152,members,0.37874633,1.1468129
1153,aware,6.076263,2.112742
1154,preference,-0.6044738,-1.6618716
1155,opt-out,4.240534,-2.8941598
1156,targeted,3.340388,2.1266098
1157,would,15.37964,5.08591
1158,effect.,-0.0017118539,1.8270066
1159,users,6.4466424,0.8272841
1160,believed,-0.04825994,4.451263
1161,option,-0.28717497,1.4921911
1162,acted,-0.8863439,0.8882802
1163,limitation,3.7399747,0.14881787
1164,ability,1.0054216,-0.6128525
1165,advertisements,-0.74037606,0.64590657
1166,members.,-0.33645615,0.66020614
1167,"However,",-1.3301861,5.7378635
1168,while,8.578697,1.3707699
1169,Me's,-1.3673172,2.282531
1170,operational,-0.42455593,-0.8607084
1171,inconsistent,-0.014247901,0.53611064
1172,maintains,-0.38620216,-1.2787815
1173,intent,-1.1964089,-1.9764358
1174,"policy,",-0.1527515,-3.044331
1175,consistent,1.9915714,0.3386443
1176,expected,1.7677213,0.80986005
1177,"work,",-0.1543678,-0.83922696
1178,update,0.64265776,-1.4244527
1179,brought,-0.9284319,-0.7439191
1180,line,2.2170208,-1.5266274
1181,practice.,-1.7838383,0.25194883
1182,includes,2.7263286,5.1443768
1183,businesses,3.5516882,-0.64000034
1184,want,-0.3783824,-0.90822005
1185,make,11.136956,0.34922406
1186,changes,5.9671073,-0.472705
1187,terms,5.506532,-6.9313784
1188,"policies,",2.5515988,-1.8636494
1189,considering,3.06183,0.010085267
1190,substance,-0.0030897215,-1.0871553
1191,clarity,-0.99539745,-0.63394153
1192,told,-1.1034251,2.9727073
1193,about,17.850918,-2.7519066
1194,used,13.582004,2.2179325
1195,new,5.9236193,-1.299081
1196,directly,5.2175264,2.2393646
1197,individual,8.732853,-1.3580184
1198,informed,2.981583,2.6174297
1199,of.,-1.7190645,1.6019367
1200,Public,-1.5850031,-4.128365
1201,Importance,-0.8259277,-2.2686381
1202,('Poverenik'),-2.2672381,-1.0419302
1203,Justice,-6.094543,-5.031068
1204,Union's,-4.0001025,-4.1569877
1205,('CJEU'),-5.0762634,-3.3215141
1206,judgment,-3.894561,-2.4916592
1207,v.,-4.922258,-3.313773
1208,Facebook,-0.8587991,-3.183556
1209,"Limited,",-5.1394773,-1.8408952
1210,Maximillian,-5.2000413,1.3698065
1211,Schrems,-3.3576705,5.66823
1212,(C-311/18),-4.103023,2.0708408
1213,II,-2.212713,3.8060105
1214,Case').,-3.523246,0.09384153
1215,Poverenik,-2.1672525,0.8706956
1216,processors,1.3184428,2.3121016
1217,transferred,6.1557736,-0.24307285
1218,EU-US,-1.5835786,-2.8889046
1219,Shield,2.8215845,-3.0279188
1220,framework,6.5591183,-1.6860212
1221,('Privacy,-2.5152617,0.15647095
1222,Shield'),-1.7482449,0.2630815
1223,find,1.7984215,-0.24911357
1224,mechanisms,5.5094805,-1.6803491
1225,United,-1.0818795,-5.6080165
1226,States,-0.40148917,-5.44921
1227,proscribed,-0.5277433,-1.293525
1228,Law').,-2.663078,-1.4205568
1229,still,4.809792,-1.0842084
1230,refers,-0.6618148,-0.6702047
1231,adequate,5.965566,-5.473565
1232,country,1.8317231,-0.11682721
1233,Serbia,-1.1216551,-0.3251451
1234,harmonise,-1.4331695,-0.7239636
1235,Standardisation,-2.7217767,-1.2687083
1236,Technical,-3.0406733,-1.586877
1237,Committee,-5.9765196,-7.688526
1238,China,-6.146287,-5.0548835
1239,('TC260'),-4.53574,-1.0131905
1240,"initiated,",-2.0513182,-0.20566306
1241,two,1.069825,-1.7852063
1242,consultations,-0.7335125,-0.12657483
1243,infrastructures,0.08774856,0.03574143
1244,('CII').,0.22229555,0.15410534
1245,TC260,-1.5557026,2.6781247
1246,evaluation,3.348877,-2.3436081
1247,method,-0.48257616,-1.253301
1248,capability,-1.8679979,-2.4024968
1249,CII,-3.7235494,-5.7917004
1250,Standard,0.20823811,-4.705944
1251,Evaluating,-2.6159282,-4.158819
1252,Protection'),-1.327146,-2.016851
1253,Methods,-2.004549,-3.1211421
1254,Identifying,-2.2241898,-2.7303143
1255,Scope').,-1.3307393,-0.60954446
1256,open,1.9452008,3.1392503
1257,October,-2.1270828,2.5168257
1258,release,-0.37503648,-1.1946163
1259,here,-1.8288935,-0.46038193
1260,Scope,-1.4428929,-0.49160883
1261,available,5.592034,1.2187359
1262,Chinese.,-0.5045983,1.136406
1263,('NPC'),-1.7737607,-0.12052179
1264,reiterating,-2.3227139,0.2601017
1265,2012,-4.9195123,-2.9277534
1266,(Republic,-2.0320582,-0.6499413
1267,10173),-1.7716703,-0.089915305
1268,Act'),-5.107605,-3.0753403
1269,hinderance,-1.9934684,0.7760217
1270,tracing,1.7623317,-0.2857026
1271,"initiatives,",-2.396082,-0.40704536
1272,highlighting,0.29652563,-1.5437843
1273,seeks,-1.9045148,0.94686633
1274,protect,8.811658,-7.821392
1275,"discrimination,",0.19383244,-1.7066454
1276,"harassment,",-0.18912365,-1.472118
1277,acts,-0.15324725,-2.1024916
1278,vigilantism,-0.67564887,-1.3296741
1279,amid,-0.44229135,-0.93050945
1280,NPC,-2.4372633,5.7075458
1281,hospitals,0.13648416,0.4016977
1282,patient's,0.7613046,-0.010352006
1283,proper,3.0493286,-1.0621215
1284,mandated,0.6573657,0.406487
1285,guidelines,-2.615131,-3.9106221
1286,Health.,-2.0853195,-1.4766814
1287,provided,5.9292703,0.14485976
1288,emergency,0.9959493,0.39493096
1289,bulletings,0.29050487,-0.38737455
1290,advisory,0.8346896,-0.7634896
1291,opinions,1.220303,-1.565474
1292,"controllers,",4.0230346,-1.8145254
1293,especially,0.15358578,-1.692203
1294,providers.,0.8625927,-1.5558991
1295,Accountability,-3.7099526,-2.6835914
1296,('GAO'),-2.280126,-0.3890307
1297,Report'),-7.1893954,-1.7672857
1298,accuracy,0.8907108,-2.2688677
1299,commercial,2.322085,-1.3502536
1300,facial,5.196599,1.7433869
1301,recognition,4.2243404,2.2661078
1302,technology.,-1.1961613,0.10959353
1303,"examines,",-1.2388887,0.94421166
1304,companies,7.9382415,1.8413205
1305,"technology,",4.06637,1.0221395
1306,varying,-0.36478892,-0.76167643
1307,degrees,-0.5285844,-1.071923
1308,across,6.902757,-3.3928373
1309,demographic,1.9425913,-3.879872
1310,"groups,",1.2153332,-2.855587
1311,addressed,1.5727234,0.47295678
1312,laws,1.5779725,-1.4536679
1313,industry,0.74495816,-0.032281276
1314,practices.,2.4132946,-1.4369247
1315,"finds,",-1.487847,0.8110703
1316,although,6.327835,3.0040004
1317,"increased,",0.70455444,2.2685907
1318,differences,3.0715365,2.4790266
1319,performance,4.168144,0.38770556
1320,exist,1.2959615,0.77854955
1321,"privacy,",4.6713634,-6.235521
1322,concerns,0.080334336,-0.5414565
1323,unable,2.2758276,2.6850684
1324,remain,1.6668377,1.8737503
1325,anonymous,2.5682478,1.3845525
1326,"public,",0.99367005,0.9122971
1327,individuals',6.749515,-4.23391
1328,"consent,",7.874662,-6.768376
1329,store,4.6196136,-0.15454155
1330,images,2.2025263,1.3903601
